ID,Description,Entry_ID,Description_Language_ID,CHD_Candidate_ID,CHD_Authority_Status,CHD_Human_Verified
ORT1888-art-001327-s1,Curui. pl. tzi.,ORT1888-art-001327,crn,ORT1888-cand-001327,machine_derived,false
ORT1888-art-001328-s1,Atzat.,ORT1888-art-001328,crn,ORT1888-cand-001328,machine_derived,false
ORT1888-art-001329-s1,Atza. Ne.,ORT1888-art-001329,crn,ORT1888-cand-001329,machine_derived,false
ORT1888-art-001330-s1,Ahmeme.,ORT1888-art-001330,crn,ORT1888-cand-001330,machine_derived,false
ORT1888-art-001331-s1,Yete. Neti.,ORT1888-art-001331,crn,ORT1888-cand-001331,machine_derived,false
ORT1888-art-001332-s1,Hebe. Neti.,ORT1888-art-001332,crn,ORT1888-cand-001332,machine_derived,false
ORT1888-art-001333-s1,An teahua. N.,ORT1888-art-001333,crn,ORT1888-cand-001333,machine_derived,false
ORT1888-art-001334-s1,Hihbe. Neti.,ORT1888-art-001334,crn,ORT1888-cand-001334,machine_derived,false
ORT1888-art-001335-s1,Choatá.,ORT1888-art-001335,crn,ORT1888-cand-001335,machine_derived,false
ORT1888-art-001336-s1,Yeineat.,ORT1888-art-001336,crn,ORT1888-cand-001336,machine_derived,false
ORT1888-art-001337-s1,Vbenezum. N.,ORT1888-art-001337,crn,ORT1888-cand-001337,machine_derived,false
ORT1888-art-001338-s1,Bahezt. Nete.,ORT1888-art-001338,crn,ORT1888-cand-001338,machine_derived,false
ORT1888-art-001339-s1,Ani. Neti.,ORT1888-art-001339,crn,ORT1888-cand-001339,machine_derived,false
ORT1888-art-001340-s1,**S:,ORT1888-art-001340,crn,ORT1888-cand-001340,machine_derived,false
ORT1888-art-001341-s1,Chuene. Nite. Aehni. Nite.,ORT1888-art-001341,crn,ORT1888-cand-001341,machine_derived,false
ORT1888-art-001342-s1,Ahana. Nete. Ahpoan. Nete.,ORT1888-art-001342,crn,ORT1888-cand-001342,machine_derived,false
ORT1888-art-001343-s1,Ateni. Neti. Atutuni. Nete.,ORT1888-art-001343,crn,ORT1888-cand-001343,machine_derived,false
ORT1888-art-001344-s1,Achni. Nete. Achpaini. Nete.,ORT1888-art-001344,crn,ORT1888-cand-001344,machine_derived,false
ORT1888-art-001345-s1,Phini. Nete. Ateni. Nete.,ORT1888-art-001345,crn,ORT1888-cand-001345,machine_derived,false
ORT1888-art-001346-s1,^Vyeine. Nenyeine.,ORT1888-art-001346,crn,ORT1888-cand-001346,machine_derived,false
ORT1888-art-001347-s1,Busca llanto.,ORT1888-art-001347,crn,ORT1888-cand-001347,machine_derived,false
ORT1888-art-001348-s1,Viye.,ORT1888-art-001348,crn,ORT1888-cand-001348,machine_derived,false
ORT1888-art-001349-s1,Eunvlúe.,ORT1888-art-001349,crn,ORT1888-cand-001349,machine_derived,false
ORT1888-art-001350-s1,Mechéhvia.,ORT1888-art-001350,crn,ORT1888-cand-001350,machine_derived,false
ORT1888-art-001351-s1,Metalizarte.,ORT1888-art-001351,crn,ORT1888-cand-001351,machine_derived,false
ORT1888-art-001352-s1,Meciumuina..,ORT1888-art-001352,crn,ORT1888-cand-001352,machine_derived,false
ORT1888-art-001353-s1,Viteri.,ORT1888-art-001353,crn,ORT1888-cand-001353,machine_derived,false
ORT1888-art-001354-s1,Púzteri.,ORT1888-art-001354,crn,ORT1888-cand-001354,machine_derived,false
ORT1888-art-001355-s1,Tzinacatére.,ORT1888-art-001355,crn,ORT1888-cand-001355,machine_derived,false
ORT1888-art-001356-s1,%Teata. pl. Teteácare.,ORT1888-art-001356,crn,ORT1888-cand-001356,machine_derived,false
ORT1888-art-001357-s1,"Zitati,",ORT1888-art-001357,crn,ORT1888-cand-001357,machine_derived,false
ORT1888-art-001358-s1,Ykewriti.,ORT1888-art-001358,crn,ORT1888-cand-001358,machine_derived,false
ORT1888-art-001359-s1,Oüxat.,ORT1888-art-001359,crn,ORT1888-cand-001359,machine_derived,false
ORT1888-art-001360-s1,Toxa. Neti.,ORT1888-art-001360,crn,ORT1888-cand-001360,machine_derived,false
ORT1888-art-001361-s1,Coi^ét.,ORT1888-art-001361,crn,ORT1888-cand-001361,machine_derived,false
ORT1888-art-001362-s1,Titexahuári.,ORT1888-art-001362,crn,ORT1888-cand-001362,machine_derived,false
ORT1888-art-001363-s1,Tité.,ORT1888-art-001363,crn,ORT1888-cand-001363,machine_derived,false
ORT1888-art-001364-s1,Cápi.,ORT1888-art-001364,crn,ORT1888-cand-001364,machine_derived,false
ORT1888-art-001365-s1,N Tucfái p u .,ORT1888-art-001365,crn,ORT1888-cand-001365,machine_derived,false
ORT1888-art-001366-s1,Huacuázt.,ORT1888-art-001366,crn,ORT1888-cand-001366,machine_derived,false
ORT1888-art-001367-s1,Abmueyemúe.,ORT1888-art-001367,crn,ORT1888-cand-001367,machine_derived,false
ORT1888-art-001368-s1,Yuchit.,ORT1888-art-001368,crn,ORT1888-cand-001368,machine_derived,false
ORT1888-art-001369-s1,Yurit.,ORT1888-art-001369,crn,ORT1888-cand-001369,machine_derived,false
ORT1888-art-001370-s1,Tapoühibi.,ORT1888-art-001370,crn,ORT1888-cand-001370,machine_derived,false
ORT1888-art-001371-s1,T eh u a ray.,ORT1888-art-001371,crn,ORT1888-cand-001371,machine_derived,false
ORT1888-art-001372-s1,Tzéyémé.,ORT1888-art-001372,crn,ORT1888-cand-001372,machine_derived,false
ORT1888-art-001373-s1,Xaxeheri.,ORT1888-art-001373,crn,ORT1888-cand-001373,machine_derived,false
ORT1888-art-001374-s1,vBusca fea. cosa,ORT1888-art-001374,crn,ORT1888-cand-001374,machine_derived,false
ORT1888-art-001375-s1,Aaihta Neti.,ORT1888-art-001375,crn,ORT1888-cand-001375,machine_derived,false
ORT1888-art-001376-s1,Aahitzi.,ORT1888-art-001376,crn,ORT1888-cand-001376,machine_derived,false
ORT1888-art-001377-s1,Busca enfermo estar.,ORT1888-art-001377,crn,ORT1888-cand-001377,machine_derived,false
ORT1888-art-001378-s1,Texe,ORT1888-art-001378,crn,ORT1888-cand-001378,machine_derived,false
ORT1888-art-001379-s1,Te«xcat.,ORT1888-art-001379,crn,ORT1888-cand-001379,machine_derived,false
ORT1888-art-001380-s1,Tzeé. Ne.,ORT1888-art-001380,crn,ORT1888-cand-001380,machine_derived,false
ORT1888-art-001381-s1,Abmuéye.,ORT1888-art-001381,crn,ORT1888-cand-001381,machine_derived,false
ORT1888-art-001382-s1,TWmiuaeztaé. Teámuai i.,ORT1888-art-001382,crn,ORT1888-cand-001382,machine_derived,false
ORT1888-art-001383-s1,Teantálieca. Neti.,ORT1888-art-001383,crn,ORT1888-cand-001383,machine_derived,false
ORT1888-art-001384-s1,unuamare.,ORT1888-art-001384,crn,ORT1888-cand-001384,machine_derived,false
ORT1888-art-001385-s1,Aihte,ORT1888-art-001385,crn,ORT1888-cand-001385,machine_derived,false
ORT1888-art-001386-s1,sTxateat.,ORT1888-art-001386,crn,ORT1888-cand-001386,machine_derived,false
ORT1888-art-001387-s1,Amuáheca. Nete.,ORT1888-art-001387,crn,ORT1888-cand-001387,machine_derived,false
ORT1888-art-001388-s1,Quahti.,ORT1888-art-001388,crn,ORT1888-cand-001388,machine_derived,false
ORT1888-art-001389-s1,Vrite.,ORT1888-art-001389,crn,ORT1888-cand-001389,machine_derived,false
ORT1888-art-001390-s1,Busca izquierda mano.,ORT1888-art-001390,crn,ORT1888-cand-001390,machine_derived,false
ORT1888-art-001391-s1,Moamati.,ORT1888-art-001391,crn,ORT1888-cand-001391,machine_derived,false
ORT1888-art-001392-s1,H^wkcá,ORT1888-art-001392,crn,ORT1888-cand-001392,machine_derived,false
ORT1888-art-001393-s1,Hiria.,ORT1888-art-001393,crn,ORT1888-cand-001393,machine_derived,false
ORT1888-art-001394-s1,Muacáme.,ORT1888-art-001394,crn,ORT1888-cand-001394,machine_derived,false
ORT1888-art-001395-s1,Taziti.,ORT1888-art-001395,crn,ORT1888-cand-001395,machine_derived,false
ORT1888-art-001396-s1,Tezehut.,ORT1888-art-001396,crn,ORT1888-cand-001396,machine_derived,false
ORT1888-art-001397-s1,Atacare. Neti.,ORT1888-art-001397,crn,ORT1888-cand-001397,machine_derived,false
ORT1888-art-001398-s1,Vaac.,ORT1888-art-001398,crn,ORT1888-cand-001398,machine_derived,false
ORT1888-art-001399-s1,-Huaoiterit. Netihuanitérit.,ORT1888-art-001399,crn,ORT1888-cand-001399,machine_derived,false
ORT1888-art-001400-s1,Huateáheui.,ORT1888-art-001400,crn,ORT1888-cand-001400,machine_derived,false
ORT1888-art-001401-s1,Busca orilla.,ORT1888-art-001401,crn,ORT1888-cand-001401,machine_derived,false
ORT1888-art-001402-s1,Tiquénna.,ORT1888-art-001402,crn,ORT1888-cand-001402,machine_derived,false
ORT1888-art-001403-s1,Atzipoazt. pl. Atzipazi.,ORT1888-art-001403,crn,ORT1888-cand-001403,machine_derived,false
ORT1888-art-001404-s1,Busca machucar.,ORT1888-art-001404,crn,ORT1888-cand-001404,machine_derived,false
ORT1888-art-001405-s1,Eitze.,ORT1888-art-001405,crn,ORT1888-cand-001405,machine_derived,false
ORT1888-art-001406-s1,Hücua. Nete.,ORT1888-art-001406,crn,ORT1888-cand-001406,machine_derived,false
ORT1888-art-001407-s1,Xahpoari.,ORT1888-art-001407,crn,ORT1888-cand-001407,machine_derived,false
ORT1888-art-001408-s1,Quaihtzit. Moat^zit.,ORT1888-art-001408,crn,ORT1888-cand-001408,machine_derived,false
ORT1888-art-001409-s1,Yabtabé.,ORT1888-art-001409,crn,ORT1888-cand-001409,machine_derived,false
ORT1888-art-001410-s1,Mee. Ñeti. Heicat. Neti.,ORT1888-art-001410,crn,ORT1888-cand-001410,machine_derived,false
ORT1888-art-001411-s1,Temacaróme. pl. tzi.,ORT1888-art-001411,crn,ORT1888-cand-001411,machine_derived,false
ORT1888-art-001412-s1,Teúkéme.,ORT1888-art-001412,crn,ORT1888-cand-001412,machine_derived,false
ORT1888-art-001413-s1,"Atatzá,",ORT1888-art-001413,crn,ORT1888-cand-001413,machine_derived,false
ORT1888-art-001414-s1,Móárit.,ORT1888-art-001414,crn,ORT1888-cand-001414,machine_derived,false
ORT1888-art-001415-s1,Antaüre. Nete.,ORT1888-art-001415,crn,ORT1888-cand-001415,machine_derived,false
ORT1888-art-001416-s1,Aéita.,ORT1888-art-001416,crn,ORT1888-cand-001416,machine_derived,false
ORT1888-art-001417-s1,Tahapoatacaco,ORT1888-art-001417,crn,ORT1888-cand-001417,machine_derived,false
ORT1888-art-001418-s1,H^/atari,ORT1888-art-001418,crn,ORT1888-cand-001418,machine_derived,false
ORT1888-art-001419-s1,Yterit.,ORT1888-art-001419,crn,ORT1888-cand-001419,machine_derived,false
ORT1888-art-001420-s1,Thte. Neti.,ORT1888-art-001420,crn,ORT1888-cand-001420,machine_derived,false
ORT1888-art-001421-s1,Moronez.,ORT1888-art-001421,crn,ORT1888-cand-001421,machine_derived,false
ORT1888-art-001422-s1,Teáhtapoa Nete.,ORT1888-art-001422,crn,ORT1888-cand-001422,machine_derived,false
ORT1888-art-001423-s1,Muarereat.,ORT1888-art-001423,crn,ORT1888-cand-001423,machine_derived,false
ORT1888-art-001424-s1,Taúre. Nete.,ORT1888-art-001424,crn,ORT1888-cand-001424,machine_derived,false
ORT1888-art-001425-s1,Aceákeve.,ORT1888-art-001425,crn,ORT1888-cand-001425,machine_derived,false
ORT1888-art-001426-s1,Ténive. Ne.,ORT1888-art-001426,crn,ORT1888-cand-001426,machine_derived,false
ORT1888-art-001427-s1,Muve. Ne.,ORT1888-art-001427,crn,ORT1888-cand-001427,machine_derived,false
ORT1888-art-001428-s1,NVxéve,ORT1888-art-001428,crn,ORT1888-cand-001428,machine_derived,false
ORT1888-art-001429-s1,^Xahta. Neti.,ORT1888-art-001429,crn,ORT1888-cand-001429,machine_derived,false
ORT1888-art-001430-s1,Huaátn,ORT1888-art-001430,crn,ORT1888-cand-001430,machine_derived,false
ORT1888-art-001431-s1,Huátzit.,ORT1888-art-001431,crn,ORT1888-cand-001431,machine_derived,false
ORT1888-art-001432-s1,Tehuacitáme,ORT1888-art-001432,crn,ORT1888-cand-001432,machine_derived,false
ORT1888-art-001433-s1,Nana. Neti.,ORT1888-art-001433,crn,ORT1888-cand-001433,machine_derived,false
ORT1888-art-001434-s1,Nanaéerit.,ORT1888-art-001434,crn,ORT1888-cand-001434,machine_derived,false
ORT1888-art-001435-s1,Titoáme. pl. tzi.,ORT1888-art-001435,crn,ORT1888-cand-001435,machine_derived,false
ORT1888-art-001436-s1,Tuihua.,ORT1888-art-001436,crn,ORT1888-cand-001436,machine_derived,false
ORT1888-art-001437-s1,Ytneií.,ORT1888-art-001437,crn,ORT1888-cand-001437,machine_derived,false
ORT1888-art-001438-s1,Nuaite Neteu.,ORT1888-art-001438,crn,ORT1888-cand-001438,machine_derived,false
ORT1888-art-001439-s1,Aubet.,ORT1888-art-001439,crn,ORT1888-cand-001439,machine_derived,false
ORT1888-art-001440-s1,Matzakere,ORT1888-art-001440,crn,ORT1888-cand-001440,machine_derived,false
ORT1888-art-001441-s1,^ncutñéhri. Nete.,ORT1888-art-001441,crn,ORT1888-cand-001441,machine_derived,false
ORT1888-art-001442-s1,Ciípi. Neteu.,ORT1888-art-001442,crn,ORT1888-cand-001442,machine_derived,false
ORT1888-art-001443-s1,Areuze,ORT1888-art-001443,crn,ORT1888-cand-001443,machine_derived,false
ORT1888-art-001444-s1,Tepüzti.,ORT1888-art-001444,crn,ORT1888-cand-001444,machine_derived,false
ORT1888-art-001445-s1,Teauhteahua.,ORT1888-art-001445,crn,ORT1888-cand-001445,machine_derived,false
ORT1888-art-001446-s1,Aücauteahua. Nete.,ORT1888-art-001446,crn,ORT1888-cand-001446,machine_derived,false
ORT1888-art-001447-s1,Anauhteahua. Neti,ORT1888-art-001447,crn,ORT1888-cand-001447,machine_derived,false
ORT1888-art-001448-s1,Vpezit.,ORT1888-art-001448,crn,ORT1888-cand-001448,machine_derived,false
ORT1888-art-001449-s1,Timuahehe. pl,ORT1888-art-001449,crn,ORT1888-cand-001449,machine_derived,false
ORT1888-art-001450-s1,Tz^f/neat.,ORT1888-art-001450,crn,ORT1888-cand-001450,machine_derived,false
ORT1888-art-001451-s1,Titzeune,ORT1888-art-001451,crn,ORT1888-cand-001451,machine_derived,false
ORT1888-art-001452-s1,NTzeuni. Neti.,ORT1888-art-001452,crn,ORT1888-cand-001452,machine_derived,false
ORT1888-art-001453-s1,Zearati. &.,ORT1888-art-001453,crn,ORT1888-cand-001453,machine_derived,false
ORT1888-art-001454-s1,Matahua,ORT1888-art-001454,crn,ORT1888-cand-001454,machine_derived,false
ORT1888-art-001455-s1,Cainit.,ORT1888-art-001455,crn,ORT1888-cand-001455,machine_derived,false
ORT1888-art-001456-s1,Chuitáti.,ORT1888-art-001456,crn,ORT1888-cand-001456,machine_derived,false
ORT1888-art-001458-s1,Tecüzco.,ORT1888-art-001458,crn,ORT1888-cand-001458,machine_derived,false
ORT1888-art-001459-s1,"Celia, Neti.",ORT1888-art-001459,crn,ORT1888-cand-001459,machine_derived,false
ORT1888-art-001460-s1,-Busca medite,ORT1888-art-001460,crn,ORT1888-cand-001460,machine_derived,false
ORT1888-art-001461-s1,"-Tzumet,",ORT1888-art-001461,crn,ORT1888-cand-001461,machine_derived,false
ORT1888-art-001462-s1,Busca mancebo.,ORT1888-art-001462,crn,ORT1888-cand-001462,machine_derived,false
ORT1888-art-001463-s1,Busca menos preciar.,ORT1888-art-001463,crn,ORT1888-cand-001463,machine_derived,false
ORT1888-art-001464-s1,Múcuare.,ORT1888-art-001464,crn,ORT1888-cand-001464,machine_derived,false
ORT1888-art-001465-s1,Vehiiifcamoa.,ORT1888-art-001465,crn,ORT1888-cand-001465,machine_derived,false
ORT1888-art-001466-s1,"Habé. Ne,",ORT1888-art-001466,crn,ORT1888-cand-001466,machine_derived,false
ORT1888-art-001467-s1,sHuapaznaca. Napaz-,ORT1888-art-001467,crn,ORT1888-cand-001467,machine_derived,false
ORT1888-art-001468-s1,A.te.uxe. Nete.,ORT1888-art-001468,crn,ORT1888-cand-001468,machine_derived,false
ORT1888-art-001469-s1,Muatati.,ORT1888-art-001469,crn,ORT1888-cand-001469,machine_derived,false
ORT1888-art-001470-s1,Hatzúpé. Neti.,ORT1888-art-001470,crn,ORT1888-cand-001470,machine_derived,false
ORT1888-art-001471-s1,Óeotzahtá. Muutzita.,ORT1888-art-001471,crn,ORT1888-cand-001471,machine_derived,false
ORT1888-art-001472-s1,Busca casar.,ORT1888-art-001472,crn,ORT1888-cand-001472,machine_derived,false
ORT1888-art-001473-s1,"Che, Ne.",ORT1888-art-001473,crn,ORT1888-cand-001473,machine_derived,false
ORT1888-art-001474-s1,Atzizt. pl. Atzizzi.,ORT1888-art-001474,crn,ORT1888-cand-001474,machine_derived,false
ORT1888-art-001475-s1,Forceara.,ORT1888-art-001475,crn,ORT1888-cand-001475,machine_derived,false
ORT1888-art-001476-s1,Che Neteu.,ORT1888-art-001476,crn,ORT1888-cand-001476,machine_derived,false
ORT1888-art-001477-s1,Cheat,ORT1888-art-001477,crn,ORT1888-cand-001477,machine_derived,false
ORT1888-art-001478-s1,-Mneké. Ne.,ORT1888-art-001478,crn,ORT1888-cand-001478,machine_derived,false
ORT1888-art-001479-s1,N Busca frió tener.,ORT1888-art-001479,crn,ORT1888-cand-001479,machine_derived,false
ORT1888-art-001480-s1,X.HCU. pl. ri.,ORT1888-art-001480,crn,ORT1888-cand-001480,machine_derived,false
ORT1888-art-001481-s1,Zéte. pl. Zetzé.,ORT1888-art-001481,crn,ORT1888-cand-001481,machine_derived,false
ORT1888-art-001482-s1,"Húna, pl. ri.",ORT1888-art-001482,crn,ORT1888-cand-001482,machine_derived,false
ORT1888-art-001483-s1,Nexc?/meti. pl.,ORT1888-art-001483,crn,ORT1888-cand-001483,machine_derived,false
ORT1888-art-001484-s1,Ceanai. pl. tzí.,ORT1888-art-001484,crn,ORT1888-cand-001484,machine_derived,false
ORT1888-art-001485-s1,Busca apuntan,ORT1888-art-001485,crn,ORT1888-cand-001485,machine_derived,false
ORT1888-art-001486-s1,> Hüa. Ne.,ORT1888-art-001486,crn,ORT1888-cand-001486,machine_derived,false
ORT1888-art-001487-s1,N M'ui xo.,ORT1888-art-001487,crn,ORT1888-cand-001487,machine_derived,false
ORT1888-art-001488-s1,Mu ü.,ORT1888-art-001488,crn,ORT1888-cand-001488,machine_derived,false
ORT1888-art-001489-s1,Párezt. pi. 'íeuvitze.,ORT1888-art-001489,crn,ORT1888-cand-001489,machine_derived,false
ORT1888-art-001490-s1,Tametzé. Né.,ORT1888-art-001490,crn,ORT1888-cand-001490,machine_derived,false
ORT1888-art-001491-s1,Poatát:,ORT1888-art-001491,crn,ORT1888-cand-001491,machine_derived,false
ORT1888-art-001492-s1,Capuatanéube.,ORT1888-art-001492,crn,ORT1888-cand-001492,machine_derived,false
ORT1888-art-001493-s1,Taméti.,ORT1888-art-001493,crn,ORT1888-cand-001493,machine_derived,false
ORT1888-art-001494-s1,Muéat.,ORT1888-art-001494,crn,ORT1888-cand-001494,machine_derived,false
ORT1888-art-001495-s1,Muechit. pl. eri.,ORT1888-art-001495,crn,ORT1888-cand-001495,machine_derived,false
ORT1888-art-001496-s1,Merit. p,ORT1888-art-001496,crn,ORT1888-cand-001496,machine_derived,false
ORT1888-art-001497-s1,Uita. pl. TJcari.,ORT1888-art-001497,crn,ORT1888-cand-001497,machine_derived,false
ORT1888-art-001498-s1,Chianacat.,ORT1888-art-001498,crn,ORT1888-cand-001498,machine_derived,false
ORT1888-art-001499-s1,Huanuéhuaca. Nanuéhuaca.,ORT1888-art-001499,crn,ORT1888-cand-001499,machine_derived,false
ORT1888-art-001500-s1,Atué.,ORT1888-art-001500,crn,ORT1888-cand-001500,machine_derived,false
ORT1888-art-001501-s1,Atzáti.,ORT1888-art-001501,crn,ORT1888-cand-001501,machine_derived,false
ORT1888-art-001502-s1,Nucat.,ORT1888-art-001502,crn,ORT1888-cand-001502,machine_derived,false
ORT1888-art-001503-s1,Capufcita.e.,ORT1888-art-001503,crn,ORT1888-cand-001503,machine_derived,false
ORT1888-art-001504-s1,Antahuazim. Ne.,ORT1888-art-001504,crn,ORT1888-cand-001504,machine_derived,false
ORT1888-art-001505-s1,Capuata.,ORT1888-art-001505,crn,ORT1888-cand-001505,machine_derived,false
ORT1888-art-001506-s1,Tetuvatéte,ORT1888-art-001506,crn,ORT1888-cand-001506,machine_derived,false
ORT1888-art-001507-s1,Tzóriti-,ORT1888-art-001507,crn,ORT1888-cand-001507,machine_derived,false
ORT1888-art-001508-s1,Áucurahuaenacá.,ORT1888-art-001508,crn,ORT1888-cand-001508,machine_derived,false
ORT1888-art-001509-s1,Cainit.,ORT1888-art-001509,crn,ORT1888-cand-001509,machine_derived,false
ORT1888-art-001510-s1,Xapiti.,ORT1888-art-001510,crn,ORT1888-cand-001510,machine_derived,false
ORT1888-art-001511-s1,"Busca menester ser,",ORT1888-art-001511,crn,ORT1888-cand-001511,machine_derived,false
ORT1888-art-001512-s1,"Huaviri. Neti,",ORT1888-art-001512,crn,ORT1888-cand-001512,machine_derived,false
ORT1888-art-001513-s1,Hiraviriat.,ORT1888-art-001513,crn,ORT1888-cand-001513,machine_derived,false
ORT1888-art-001514-s1,"Texúmá,-",ORT1888-art-001514,crn,ORT1888-cand-001514,machine_derived,false
ORT1888-art-001515-s1,Xiimave. Nete.,ORT1888-art-001515,crn,ORT1888-cand-001515,machine_derived,false
ORT1888-art-001516-s1,. Tata ti.,ORT1888-art-001516,crn,ORT1888-cand-001516,machine_derived,false
ORT1888-art-001517-s1,Ceritpuhuabét.,ORT1888-art-001517,crn,ORT1888-cand-001517,machine_derived,false
ORT1888-art-001518-s1,Uchauhri. Neiuohauüi.,ORT1888-art-001518,crn,ORT1888-cand-001518,machine_derived,false
ORT1888-art-001519-s1,"Cía úrit,",ORT1888-art-001519,crn,ORT1888-cand-001519,machine_derived,false
ORT1888-art-001520-s1,Huáhaite.,ORT1888-art-001520,crn,ORT1888-cand-001520,machine_derived,false
ORT1888-art-001521-s1,: Tiyácuari.,ORT1888-art-001521,crn,ORT1888-cand-001521,machine_derived,false
ORT1888-art-001522-s1,Tiyaxú,ORT1888-art-001522,crn,ORT1888-cand-001522,machine_derived,false
ORT1888-art-001523-s1,Córit.,ORT1888-art-001523,crn,ORT1888-cand-001523,machine_derived,false
ORT1888-art-001524-s1,Busca nadie.,ORT1888-art-001524,crn,ORT1888-cand-001524,machine_derived,false
ORT1888-art-001525-s1,Busca nadie.,ORT1888-art-001525,crn,ORT1888-cand-001525,machine_derived,false
ORT1888-art-001526-s1,"-Ehé, capu cañó, canui.",ORT1888-art-001526,crn,ORT1888-cand-001526,machine_derived,false
ORT1888-art-001527-s1,Aucheámo.,ORT1888-art-001527,crn,ORT1888-cand-001527,machine_derived,false
ORT1888-art-001528-s1,Teca.,ORT1888-art-001528,crn,ORT1888-cand-001528,machine_derived,false
ORT1888-art-001529-s1,Tecáriti.,ORT1888-art-001529,crn,ORT1888-cand-001529,machine_derived,false
ORT1888-art-001530-s1,Cáieü,ORT1888-art-001530,crn,ORT1888-cand-001530,machine_derived,false
ORT1888-art-001531-s1,Busca llamar.,ORT1888-art-001531,crn,ORT1888-cand-001531,machine_derived,false
ORT1888-art-001532-s1,Teahuaiit.,ORT1888-art-001532,crn,ORT1888-cand-001532,machine_derived,false
